Time;c/kWh
2024-05-13 17:00;16,23
2024-05-13 18:00;19,97
2024-05-13 19:00;25,43
2024-05-13 20:00;30,35
2024-05-13 21:00;19,19
2024-05-13 22:00;18,37
2024-05-13 23:00;14,9
2024-05-14 00:00;4,67
2024-05-14 01:00;16,35
2024-05-14 02:00;4,67
2024-05-14 03:00;2,15
2024-05-14 04:00;1,82
2024-05-14 05:00;1,8
2024-05-14 06:00;2,17
2024-05-14 07:00;5,13
2024-05-14 08:00;11,14
2024-05-14 09:00;10,52
2024-05-14 10:00;11,76
2024-05-14 11:00;7,54
2024-05-14 12:00;3,7
2024-05-14 13:00;1,47
2024-05-14 14:00;0,89
2024-05-14 15:00;0,67
2024-05-14 16:00;0,59
2024-05-14 17:00;0,58
2024-05-14 18:00;0,77
2024-05-14 19:00;1,55
2024-05-14 20:00;1,19
2024-05-14 21:00;0,8
2024-05-14 22:00;0,62
2024-05-14 23:00;0,58
2024-05-15 00:00;0,46
2024-05-15 01:00;0,56
2024-05-15 02:00;0,57
2024-05-15 03:00;0,57
2024-05-15 04:00;0,58
2024-05-15 05:00;0,58
2024-05-15 06:00;0,62
2024-05-15 07:00;1,27
2024-05-15 08:00;2,75
2024-05-15 09:00;5,29
2024-05-15 10:00;3,77
2024-05-15 11:00;1,47
2024-05-15 12:00;0,62
2024-05-15 13:00;0,47
2024-05-15 14:00;0,46
2024-05-15 15:00;0,47
2024-05-15 16:00;0,58
2024-05-15 17:00;0,8
2024-05-15 18:00;1,45
2024-05-15 19:00;2,23
2024-05-15 20:00;2,09
2024-05-15 21:00;1,41
2024-05-15 22:00;1,67
2024-05-15 23:00;1,61
2024-05-16 00:00;1,34
2024-05-16 01:00;0,78
2024-05-16 02:00;0,93
2024-05-16 03:00;1,01
2024-05-16 04:00;1,15
2024-05-16 05:00;1,44
2024-05-16 06:00;2,72
2024-05-16 07:00;11
2024-05-16 08:00;19,19
2024-05-16 09:00;11,75
2024-05-16 10:00;10,04
2024-05-16 11:00;2,45
2024-05-16 12:00;5,17
2024-05-16 13:00;5,8
2024-05-16 14:00;1,4
2024-05-16 15:00;1,71
2024-05-16 16:00;1,17
2024-05-16 17:00;5,4
2024-05-16 18:00;10,51
2024-05-16 19:00;16,72
2024-05-16 20:00;19,19
2024-05-16 21:00;11,98
2024-05-16 22:00;14,79
2024-05-16 23:00;11,04
2024-05-17 00:00;1,12
2024-05-17 01:00;1
2024-05-17 02:00;0,94
2024-05-17 03:00;0,94
2024-05-17 04:00;0,94
2024-05-17 05:00;1,02
2024-05-17 06:00;1,87
2024-05-17 07:00;4,81
2024-05-17 08:00;8,69
2024-05-17 09:00;9,23
2024-05-17 10:00;5,05
2024-05-17 11:00;1,98
2024-05-17 12:00;1,11
2024-05-17 13:00;0,96
2024-05-17 14:00;0,83
2024-05-17 15:00;0,75
2024-05-17 16:00;0,9
2024-05-17 17:00;1
2024-05-17 18:00;1,21
2024-05-17 19:00;1,48
2024-05-17 20:00;1,32
2024-05-17 21:00;1,1
2024-05-17 22:00;0,74
2024-05-17 23:00;0,58
2024-05-18 00:00;0,39
2024-05-18 01:00;0,46
2024-05-18 02:00;0,34
2024-05-18 03:00;0,26
2024-05-18 04:00;0,22
2024-05-18 05:00;0,22
2024-05-18 06:00;0,28
2024-05-18 07:00;0,4
2024-05-18 08:00;0,58
2024-05-18 09:00;0,59
2024-05-18 10:00;0,58
2024-05-18 11:00;0,46
2024-05-18 12:00;0,37
2024-05-18 13:00;0,37
2024-05-18 14:00;0,34
2024-05-18 15:00;0,24
2024-05-18 16:00;0,35
2024-05-18 17:00;0,46
2024-05-18 18:00;0,58
2024-05-18 19:00;0,58
2024-05-18 20:00;0,58
2024-05-18 21:00;0,37
2024-05-18 22:00;0,34
2024-05-18 23:00;0,28
2024-05-19 00:00;-0,03
2024-05-19 01:00;-0,18
2024-05-19 02:00;-0,18
2024-05-19 03:00;-0,22
2024-05-19 04:00;-0,03
2024-05-19 05:00;0,22
2024-05-19 06:00;0,37
2024-05-19 07:00;0,59
2024-05-19 08:00;0,98
2024-05-19 09:00;1,22
2024-05-19 10:00;0,95
2024-05-19 11:00;0,59
2024-05-19 12:00;0,57
2024-05-19 13:00;0,33
2024-05-19 14:00;-0,27
2024-05-19 15:00;-1,03
2024-05-19 16:00;-0,52
2024-05-19 17:00;0,12
2024-05-19 18:00;0,58
2024-05-19 19:00;0,59
2024-05-19 20:00;0,59
2024-05-19 21:00;0,59
2024-05-19 22:00;0,59
2024-05-19 23:00;0,59
2024-05-20 00:00;0,55
2024-05-20 01:00;0,55
2024-05-20 02:00;0,58
2024-05-20 03:00;0,59
2024-05-20 04:00;0,59
2024-05-20 05:00;0,76
2024-05-20 06:00;1,2
2024-05-20 07:00;1,88
2024-05-20 08:00;4,31
2024-05-20 09:00;4,8
2024-05-20 10:00;4,23
2024-05-20 11:00;2,13
2024-05-20 12:00;1,34
2024-05-20 13:00;0,89
2024-05-20 14:00;0,59
2024-05-20 15:00;0,59
2024-05-20 16:00;1,05
2024-05-20 17:00;1,76
2024-05-20 18:00;3,91
2024-05-20 19:00;4,53
2024-05-20 20:00;4,8
2024-05-20 21:00;4,73
2024-05-20 22:00;4,37
