date,year,avg_day_price_eur_kwh,fixed_mean_price_eur_kwh,continuous_mean_price_eur_kwh,sparse_mean_price_eur_kwh,fixed_savings_pct,continuous_savings_pct,sparse_savings_pct,fixed_hours,continuous_start_hour,continuous_hours,sparse_hours
2013-03-09,2013,0.03943333333333331,0.03965437499999998,0.03901812499999999,0.03875562499999998,-0.5605452240067573,1.0529374471681996,1.7186179205409955,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","0,1,2,3,4,7,8,11,12,13,14,15,16,21,22,23"
2013-03-10,2013,0.0394595833333333,0.03968124999999997,0.03895687499999996,0.038893124999999945,-0.561756227363447,1.2739828727706741,1.4355405847756122,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,8,11,12,13,14,15,16,22,23"
2013-03-11,2013,0.044630833333333314,0.046166249999999985,0.04353937499999998,0.04255812499999998,-3.4402599100024385,2.445525328155058,4.64411748230857,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",13,"13,14,15,16,17,18,19,20,21,22,23,0,1,2,3,4","0,1,2,3,4,11,12,13,14,15,16,17,20,21,22,23"
2013-03-12,2013,0.047112083333333304,0.04965812499999997,0.04526249999999998,0.043706249999999974,-5.404222200603172,3.9259213400666613,7.229214019757844,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,12,13,14,15,16,20,21,22,23"
2013-03-13,2013,0.04961458333333332,0.05373499999999999,0.045458124999999995,0.04422124999999999,-8.304849884526563,8.377493176569379,10.870459794247326,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,11,12,13,14,15,16,21,22,23"
2013-03-14,2013,0.05337999999999999,0.058551874999999996,0.04970125,0.045453749999999994,-9.688787935556402,6.891626077182443,14.848726114649677,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,"14,15,16,17,18,19,20,21,22,23,0,1,2,3,4,5","0,1,2,3,4,5,6,11,12,13,14,15,16,21,22,23"
2013-03-15,2013,0.04899458333333332,0.051844375,0.04472999999999999,0.04373312499999999,-5.8165443458886,8.704193490777035,10.738857186593751,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",13,"13,14,15,16,17,18,19,20,21,22,23,0,1,2,3,4","0,1,2,3,4,5,12,13,14,15,16,17,20,21,22,23"
2013-03-16,2013,0.04255416666666667,0.04274875,0.0422575,0.041902499999999995,-0.4572603544502058,0.6971506902966821,1.5313815725056503,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","0,1,2,3,4,5,11,12,13,14,15,16,20,21,22,23"
2013-03-17,2013,0.041138333333333325,0.041056874999999986,0.04083624999999999,0.04060937499999999,0.19801077664791064,0.7343110642952675,1.2858039946521969,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",2,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","2,3,4,8,9,10,11,12,13,14,15,16,17,21,22,23"
2013-03-18,2013,0.043951249999999976,0.045612499999999986,0.04234249999999998,0.042163749999999986,-3.779755979636554,3.6603054520633655,4.067006057848165,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",13,"13,14,15,16,17,18,19,20,21,22,23,0,1,2,3,4","0,1,2,3,4,11,12,13,14,15,16,17,20,21,22,23"
